ERO-LESA Statistical Tracking Unit,,,,,,
For Official Use Only (FOUO)/Pre-decisional,,,,,,
UW v. DHS - ICE Productions,,,,,,
Please review the last tab for footnotes.,,,,,,
,,,,,,
FY2012 - FY2019 YTD (01/01/2012 - 07/06/2019) ICE Expedited Removals for the Seattle Area of Responsibility,,,,,,
Departed Date,Date of Birth,Gender,Country of Citizenship,Event Number,Most Serious Conviction,Case Category
8/12/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
8/12/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
8/12/2016,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/12/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/17/2016,"(b)(6),(b)(7)(c )",Male,RUSSIA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/17/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/19/2016,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/22/2016,"(b)(6),(b)(7)(c )",Male,KENYA,(b)(7)(E ),,[8F] Expedited Removal
8/24/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/24/2016,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/24/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/24/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/24/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8F] Expedited Removal
8/24/2016,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/24/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Possession Forged (identify in comments),[8F] Expedited Removal
8/24/2016,"(b)(6),(b)(7)(c )",Female,IRAN,(b)(7)(E ),Larceny,[8G] Expedited Removal - Credible Fear Referral
8/24/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/24/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
8/24/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/25/2016,"(b)(6),(b)(7)(c )",Male,SPAIN,(b)(7)(E ),,[8F] Expedited Removal
8/25/2016,"(b)(6),(b)(7)(c )",Male,KENYA,(b)(7)(E ),,[8F] Expedited Removal
8/28/2016,"(b)(6),(b)(7)(c )",Male,UNKNOWN,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/30/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
8/30/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
8/31/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
8/31/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
8/31/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/31/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/31/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/31/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
8/31/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
9/2/2016,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/7/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/7/2016,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[8F] Expedited Removal
9/7/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
9/14/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
9/14/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
9/14/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/14/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/16/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/16/2016,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8F] Expedited Removal
9/19/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
9/21/2016,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8F] Expedited Removal
9/21/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/21/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Cocaine,[8G] Expedited Removal - Credible Fear Referral
9/24/2016,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8F] Expedited Removal
9/28/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/11/2015,"(b)(6),(b)(7)(c )",Male,SOMALIA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
1/18/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/8/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
2/17/2016,"(b)(6),(b)(7)(c )",Male,HAITI,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
4/15/2016,"(b)(6),(b)(7)(c )",Male,SOMALIA,(b)(7)(E ),,[8H] Expedited Removal - Status Claim Referral
4/16/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
4/16/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
6/1/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
6/20/2016,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/2/2016,"(b)(6),(b)(7)(c )",Male,KAZAKHSTAN,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/3/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
9/3/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
9/18/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/21/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,CROATIA,(b)(7)(E ),,[8F] Expedited Removal
9/28/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
9/28/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/4/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/5/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8F] Expedited Removal
10/5/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/5/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8G] Expedited Removal - Credible Fear Referral
10/5/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/5/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Driving Under Influence Liquor,[8G] Expedited Removal - Credible Fear Referral
10/5/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/6/2016,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/10/2016,"(b)(6),(b)(7)(c )",Male,SOMALIA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/12/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/12/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/12/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8F] Expedited Removal
10/13/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/15/2016,"(b)(6),(b)(7)(c )",Male,LEBANON,(b)(7)(E ),,[8F] Expedited Removal
10/19/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/19/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/19/2016,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/19/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/19/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/19/2016,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/19/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
10/20/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
10/20/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
10/20/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/20/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/21/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8F] Expedited Removal
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/21/2016,"(b)(6),(b)(7)(c )",Male,PHILIPPINES,(b)(7)(E ),,[8F] Expedited Removal
10/21/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/24/2016,"(b)(6),(b)(7)(c )",Male,NIGERIA,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
10/24/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
10/24/2016,"(b)(6),(b)(7)(c )",Female,NIGERIA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
10/26/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8I] Inadmissible - ICE Fugitive - Expedited Removal
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/26/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/27/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/27/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/27/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
10/28/2016,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/1/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/1/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/2/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/2/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/2/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/2/2016,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/3/2016,"(b)(6),(b)(7)(c )",Male,RUSSIA,(b)(7)(E ),,[8F] Expedited Removal
11/3/2016,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/3/2016,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8F] Expedited Removal
11/3/2016,"(b)(6),(b)(7)(c )",Female,ISRAEL,(b)(7)(E ),,[8F] Expedited Removal
11/3/2016,"(b)(6),(b)(7)(c )",Male,ISRAEL,(b)(7)(E ),,[8F] Expedited Removal
11/5/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/5/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/5/2016,"(b)(6),(b)(7)(c )",Male,ERITREA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/5/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/5/2016,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/5/2016,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/8/2016,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Female,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8F] Expedited Removal
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Female,GUATEMALA,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
11/9/2016,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[8G] Expedited Removal - Credible Fear Referral
